offer_url,price,currency,num_images,street_address,description
https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-niegocinska-2-pokojowe-v0s6x2,,,13,"ul. Niegocińska, Warszawa Mokotów, mazowieckie","Sprzedam bezpośrednio komfortowe, świeżo wyremontowane, dwupokojowe mieszkanie z oddzielna kuchnią na ul. Niegocińskiej 1 na Mokotowie.

Opis nieruchomości:

Mieszkanie przeszło generalny remont pod koniec 2024 r. wraz z wymianą instalacji elektrycznej oraz wodnej. Zaprojektowane zostało tak aby maksymalnie wykorzystać przestrzeń i zapewnić jak najwięcej miejsca do przechowywania. Znajdują się w nim nowe sprzęty agd oraz wysokiej jakości materiały takie jak drewniane blaty, dębowe drzwi czy stalowe antywłamaniowe drzwi marki Gerda. Do mieszkania doprowadzony jest światłowód. Pokoje pomalowane są wysokiej jakości zmywalną farbą ceramiczną Magnat.

Na powierzchni 37,18 m ² mieszczą się:

●Oddzielna kuchnia, z drewnianym akacjowym blatem, szafkami pod sufit, blatem hokerowym do jedzenia posiłków, okapem, zmywarką, płytą indukcyjną, lodówką oraz piekarnikiem. Na podłodze gres.

●Korytarz z szafką na buty, wieszakami oraz szafą na kurtki, przedmioty gospodarcze, półkami na buty i inne przedmioty. Na podłodze gres, na części ściany lamele.

●Łazienka z prysznicem, pralką, toaletą oraz 2 dużymi pojemnymi szafkami (nad toaletą i pralką) oraz 2 mniejszymi (szafka z lustrem i pod umywalką). Na podłodze oraz ścianach gres.

●Sypialnia z oknem, na podłodze panele AC5.

●Salon z balkonem z którego rozciąga się widok na Pałac Kultury. Na podłodze panele AC5.

W mieszkaniu pozostaje większość sprzętów AGD, meble do ustalenia. Sprzęty pozostają jeszcze długi czas na gwarancji producenta.

Do mieszkania przynależy wyremontowana piwnica o powierzchni 1,70m.

Lokalizacja:

Mieszkanie znajduje się na 10tym piętrze, co gwarantuje nie tylko piękne widoki na Warszawską panoramę, ale także ciszę i spokój w mieszkaniu. Nad piętrem 10tym znajduje się dodatkowy poziom niemieszkalny, co sprawia że mieszkanie nie znajduje się bezpośrednio pod dachem budynku. Pod blokiem znajduje się ogólnodostępny bezpłatny parking, basen oraz park.

Dodatkowo w najbliższym sąsiedztwie znajdują się:

●Galeria Mokotów - 7 min spacerem

●Metro Służew - 15 min spacerem/ 10 minut autobusem

●Mordor

●Przystanki autobusowe (Bełdan, Instytut Fizyki, Gotarda)

●Przystanki tramwajowe (Rondo Unii Europejskiej).

Warunki zakupu:

Mieszkanie jest własnościowe, grunty uregulowane - możliwość zakupu na kredyt. Czynsz administracyjny wynosi 657 zł (w tym zaliczki na wodę i ogrzewanie, opłata za wywóz śmieci).

Jeżeli nie odbieram proszę o SMS - napewno oddzwonię.

Pośrednikom uprzejmie dziękuję za współpracę - jeśli będę chciała skorzystać z agencji to mam już wybraną i nie zmienię wyboru. Sprzedaż bezpośrednia bez prowizji dla pośredników."
https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-krolow-polskich-2-pokojowe-a1b9s7,,,14,"ul. Królów Polskich, Warszawa Ursus, mazowieckie","Do sprzedania przytulne, 2-pokojowe mieszkanie na osiedlu Ursus-Gołąbki. Mieszkanie ma 50,6 m2 (południowa strona) 3 piętro z 3, gotowe do zamieszkania od zaraz, składa się z:

- salonu o powierzchni 19,1 m2:

wyposażenie: narożnik, meble fornirowane z Bydgoskiej Fabryki Mebli, dywan (Ikea), wyjście na balkon (ok. 6m), widok na osiedle

- osobna kuchnia o powierzchni 8,8 m2

wyposażenie: meble - zabudowa na wymiar, lodówka, kuchenka i piekarnik (elektryczne), stół 80 cmx80cm (rozkładany do 160 cm), 4 krzesła

- sypialnia ze skosami i oknami dachowymi (4 szt.) o powierzchni po podłodze 13,4 m2

wyposażenie: duża szafa z częścią narożną, stolik nocny, łóżko 160 cmx200 cm, półki fornirowane robione na zamówienie.

- łazienka o powierzchni 3,8 m2:

wyposażenie: wanna, umywalka z szafką, wbudowana szafka, pralka Candy slim, toaleta

Do mieszkania przynależy miejsce postojowe w garażu podziemnym oraz komórka lokatorska (ok. 2 m2) z regałami na poziomie hali garażowej.

Mieszkanie świetnie zlokalizowane - w okolicy liczne sklepy, galerie handlowe, restauracje, place zabaw, basen Albatros. Odległość od przystanku PKP Ursus Niedźwiadek ok. 1 000 m, od pętli autobusowej ok. 800 m. Blisko 3 szkoły podstawowe, liczne przedszkola oraz 3 żłobki państwowe.

Zapraszam serdecznie do oglądania!"
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-bazylianska-2-pokojowe-c3b6j6,,,1,"ul. Bazyliańska, Warszawa Targówek, mazowieckie","Dzień Dobry :)
Ogłoszenie prywatne!

Sprzedamy lub zamienimy na większe mieszkanie w Warszawie w bloku przy ulicy Bazyliańskiej 8.
To 6-te piętro w 10-cio piętrowym wieżowcu (monitoring, ochrona, dwie nowe windy, czyste klatki schodowe).

Mieszkanie ma 37,5 m2. Salon 15 m2 (+ balkon 5 m2), sypialnia 8 m2, kuchnia 4,5 m2. Do mieszkania należy schowek na piętrze !!! i duża piwnica.

Koszt: 615 tyś. - do negocjacji.

Skąd taka cena?
Jesteśmy po generalnym remoncie. Została wymieniona instalacja elektryczna, hydrauliczna oraz drzwi wewnętrzne. Wyrównane ściany i położono gładź. Są nowe płytki w łazience, toaleta i kabina prysznicowa. Także szafki kuchenne i meble w przedpokoju zostały wykonane na zamówienie wg indywidualnego projektu. Nowe meble i sprzęty AGD mogą zostać w lokalu. Lokal doskonale nadaje się na inwestycję - wynajem.

W detalach: wymieniona instalacja elektryczna (kable, kontakty, oświetlenie w stylu loft), tynki na ścianach - gładzie, panele na podłogach, malowanie, futryny i drzwi.
Pokoje: poszerzone futryny, rolety.
Kuchnia: zlikwidowany grzejnik, odłączony gaz, nowe szafki na wymiar, zlewozmywak, okap kuchenny, płyta indukcyjna + AGD.
Łazienka: przesunięte liczniki, nowe płytki, kabina prysznicowa, geberyt, szafeczki na wymiar.
Przedpokój: szafki na wymiar.
Był wykonany całkowity remont!

Czynsz miesięczny do spółdzielni - 600 PLN (w tym zaliczka na media).

Lokalizacja: stacja METRO BRÓDNO – 5 minut pieszo. Przystanek autobusowy (5 min), tramwaje (7 min). W pobliżu znajduje się Sanktuarium Matki Bożej Różańcowej (6 min) oraz Kościół pw. Świętego Włodzimierza (10 min).  Sklepy spożywcze: Pelcowizna (2 min), Biedronka (6 min), Żabka (9 min). Do Galerii Renova (ul. Rembielińska)  - 12 min wolnym krokiem. Pod blokiem paczkomat InPost, Telepizza, Kebab, pralnia, biblioteka, dwie piekarnie oraz apteka.

Czego szukamy?
Większego mieszkania – do 60 m2. Koniecznie 3 pokoje, mogą być do remontu z dopłatą z naszej strony. Interesują nas dzielnice: Bielany, Bemowo, Wola lub Ursynów.

Dlaczego sprzedajemy?
Mieszkanie było remontowane ""dla siebie"", ale zmieniła nam się sytuacja życiowa :)

Pośrednikom dziękujemy, chyba że mają klienta który zapłaci całą prowizję. Nie potrzebujemy też pomocy w promocji oferty :)

Preferujemy kontakt telefoniczny: 697-983-941 /8.00 - 20.00/

Pozdrawiamy."
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-ostrobramska-2-pokojowe-a7c2p4,,,8,"ul. Ostrobramska, Warszawa Praga-Południe, mazowieckie","Witam sprzedam mieszkanie 2 pokojowe 40m składa się z salonu z aneksem kuchennym , sypialni i łazienki położone jest na 2 piętrze w 4 piętrowej klatce z 2017 roku . Wykończone wysokim standardzie na podłoże lita deska dębowa, kuchnia w zabudowie lakierowany biały połysk, drzwi zlicowane ze ścianą mieszkanie ciche ciepłe i słoneczne o strony południowej z zabudowanym balkonem o powietrzni 9 m do mieszkania przynależy komórka o powierzchni około 5 m znajdująca się na tym samym piętrze jest też zamontowana klimatyzacja Mieszkanie jest przy ulicy Ostrobramskiej 126 Wokół bardo dobrze rozwinięta infrastruktura sklepy szkoły przedszkola usługi. Dobrze skomunikowana okolica blisko do przystanków autobusowych. Zapraszamy do oglądania. Do lekkiej negocjacji"
https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-bohaterow-warszawy-3-pokojowe-o1c2o5,,,15,"ul. Bohaterów Warszawy, Warszawa Ursus, mazowieckie","Nowoczesne 3-pokojowe mieszkanie po generalnym remoncie – ostatnie piętro z widokiem na zieleń!

Na sprzedaż komfortowe, w pełni urządzone mieszkanie o powierzchni ok. 49 m², położone na ostatnim piętrze w budynku przy ul. Bohaterów Warszawy 10. Do lokalu przynależy również piwnica – idealna do przechowywania rzeczy sezonowych czy roweru.

Mieszkanie dostępne od października 2025!

Najważniejsze atuty:

• Mieszkanie przeszło generalny remont 2 lata temu – wymienione instalacje, podłogi, wykończenie wnętrz i wyposażenie,

• Świetnie doświetlone pomieszczenia dzięki dużym oknom – naturalne światło przez cały dzień,

• Osobna sypialnia z miejscem do pracy – komfortowa przestrzeń również do home office,

• Przytulny salon z zielonym narożnikiem – idealne miejsce do odpoczynku,

• Stylowa kuchnia i łazienka – gotowe do użytku bez żadnych inwestycji,

• Położone na ostatnim piętrze – gwarancja ciszy i prywatności,

• Przemyślany układ i wykończenie – połączenie eleganckiego parkietu i płytek o nowoczesnym designie,

• Zielony widok z okien – drzewa zapewniają spokój i kameralny klimat.

Lokalizacja:

Budynek znajduje się w świetnie skomunikowanej części miasta – blisko sklepy, przystanki komunikacji miejskiej, szkoły, usługi i tereny zielone. Na przestrzeni kilku lat planowana stacja metra w obrębie 100 metrów!

Dodatkowe informacje:

• Powierzchnia: ok. 49 m² + piwnica

• Piętro: ostatnie (bez sąsiadów nad głową!)

• Stan prawny: pełna własność z KW

• Po generalnym remoncie 2 lata temu

• Dostępne od października 2025

To idealna propozycja dla pary, singla lub jako inwestycja pod wynajem. Mieszkanie urządzone z dbałością o detale i gotowe do wprowadzenia.

Cena: 720 000 zł (do negocjacji)

Uprzejmie proszę o brak kontaktu ze strony pośredników i agentów nieruchomości :)

Zainteresowanych zapraszam do kontaktu i obejrzenia mieszkania na żywo!"
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-lukowska-3-pokojowe-b3g2f9,,,6,"ul. Łukowska, Warszawa Praga-Południe, mazowieckie","Mieszkanie od właściciela, bez pośredników

Na sprzedaż wyjątkowo funkcjonalne, trzypokojowe mieszkanie o powierzchni 62 m², położone przy ul. Łukowskiej 15 na Pradze-Południe – jednej z najlepiej skomunikowanych dzielnic Warszawy. Nieruchomość znajduje się w zasobach renomowanej Spółdzielni Mieszkaniowej Ostrobramska.

Idealny rozkład – maksymalne wykorzystanie przestrzeni:

• Trzy nieprzechodnie pokoje – dają swobodę aranżacji lub wynajmu na pokoje.

• Oddzielna, jasna kuchnia z oknem – przestrzeń do gotowania i jedzenia.

• Duży balkon z widokiem na zieleń – świetne miejsce na poranną kawę.

• Przynależna piwnica – dodatkowe miejsce do przechowywania.

• Dwustronna ekspozycja – mieszkanie jest widne i przewiewne.

• Dużo miejsca między blokami, plac zabaw dla dzieci, boisko"
https://adresowo.pl/o/mieszkanie-warszawa-sielce-ul-chrystiana-piotra-aignera-2-pokojowe-s5y9i2,,,20,"ul. Chrystiana Piotra Aignera, Warszawa Sielce, mazowieckie","Sprzedam bezpośrednio unikatowe mieszkanie, zaprojektowane przez architekta z wyjątkowo funkcjonalnym układem. Nieruchomość znajduje się przy Trakcie Królewskim, na Sielcach przy ulicy Chrystiana Piotra Aignera.

Cena mieszkania uwzględnia wszystkie meble oraz sprzęt AGD i RTV.

Niewątpliwym atutem mieszkania jest jego lokalizacja i niepowtarzalny widok z okna na zieleń i kanałek Sielecki. Jednocześnie w okolicy ok. 30 metrów mamy przystanek tramwajowy (nowa linia z Wilanowa) oraz przystanki autobusowe. Dojazd do Śródmieścia tramwajem zajmuje ok. 15-20 minut. Pod samym blokiem znajduje się również przystanek autobusowy linii 130, która jeździ bezpośrednio do metra Wilanowska (dojazd ok. 10 minut). Osiedle „Moje Miejsce” zostało zaprojektowane przez jedno z najlepszych biur architektonicznych w Polsce – JEMS Architekci i wybudował je duży deweloper Echo Investment.

Mieszkanie ma powierzchnię 33 m2, na którą składa się:

salon z aneksem kuchennym ok. 19 m2,
oddzielna sypialnia ok. 8,5 m2,
łazienka o powierzchni ok. 3,5 m2
hol o powierzchni 2 m2.
balkon (półloggia) ok. 6 m2

Mieszkanie zostało odebrane w 2020 roku i jest użytkowane od 2021 roku. Okna mają ekspozycję na płd.-zach., dzięki czemu mieszkanie jest doświetlone, a zimą bardzo ciepłe. Ma niestandardową wysokość 2.82 m oraz wysokie okna (2,44 m), przez co czuć w nim przestrzeń. Dzięki zabudowom stolarskim do samego sufitu jest w nim mnóstwo miejsca do przechowywania. Wszystko w mieszkaniu jest starannie dopracowane i zostało wykończone w wysokim standardzie. Wszystkie zabudowy stolarskie były robione na zamówienie.

Kuchnia

Szafki kuchenne wykonano z lakierowanego MDF-u, a szuflady są na systemie Blum-a (samodomykające się szuflady). Wszystkie sprzęty AGD są bardzo dobrej jakości oraz są w pełni sprawne i zadbane. W kuchni znajduje się również okrągły stół (o średnicy 90 cm), który rozkłada się do 140 cm lub 190 cm.

Salon

W salonie znajduje się komoda pod TV z frezowanego MDF-u, robiona na zamówienie oraz TV Smart firmy Samsung. Jest też biokominek bardzo dobrej jakości z pojemnikiem ze specjalną komorą, zapobiegającą przypadkowemu wylaniu paliwa, przy którym można ogrzać się zarówno z kuchni, jak i z salonu (biokominek nagrzewa pomieszczenie do 40 m.kw.). W oknach zamontowano zewnętrzne żaluzje fasadowe, sterowane z pilota (Somfy), które pełnią funkcję osłaniającą, ale przede wszystkim chronią przed nasłonecznieniem (światło słoneczne nie dociera do szyb). Na podłodze w salonie, kuchni i sypialni położono deskę drewnianą dębową (lakierowaną), klejoną do podłoża, dzięki czemu podłoga jest wyciszona. Mamy też narożnik firmy Optisofa o wymiarach 223 x 160 cm z funkcją spania i pojemnikiem (po rozłożeniu narożnik ma powierzchnię spania 140x223 cm).

Sypialnia

W sypialni zaprojektowano drzwi przesuwne o wysokości 2.72 m oraz pojemną szafę o wymiarach 2x2.82 m, wykonaną z frezowanego MDF-u. Pod oknem bez problemu można postawić biurko do pracy (wnęka ma wymiary 66x170 cm). Łóżko posiada pojemnik otwierany z boku (dodatkowa przestrzeń do przechowywania) oraz bardzo dobrej jakości materac termoelastyczny.

Łazienka

W łazience znajdują się szafy, wykonane na zamówienie z frezowanego MDF-u oraz kamienny blat. Pod blatem znajduje się pralka, która jest w pełni schowana. Mamy też wannę z regulowanym panelem prysznicowym i ruchomym (składanym) parawanem nawannowym.

Hol

W holu znajduje się szafa na kurtki, szafa na buty, szafa gospodarcza oraz kosz na pranie (bezpośrednio przy łazience). Wszystkie zabudowy są zrobione do samego sufitu, dzięki czemu mamy bardzo dużo miejsca na przechowywanie.

Balkon

Balkon ma ok. 6 m.kw. i wymiary 212 x 300 cm, dzięki czemu mieści się na nim bez problemu kanapa, stolik oraz liczne kwiaty. Jest to dodatkowa przestrzeń do relaksu z pięknym widokiem na zieleń oraz zachody słońca.

Do mieszkania przynależy miejsce postojowe w garażu podziemnym w kwocie 65.000 zł i komórka lokatorska 3 m2 w kwocie 25.000 zł (zakup obowiązkowy). Zarówno miejsce postojowe, jak i komórka lokatorska znajdują się bardzo blisko windy.

W okolicy mamy pełną infrastrukturę, liczne sklepy, szkoły i przedszkola a w zasięgu pieszego spaceru możemy udać się do kilku parków np. Królikarnia (ok. 15 minut), Park Sielecki (10-15 minut), Park Morskie Oko (ok. 25 minut) i Łazienki Królewskie (ok. 25-30 minut). Na osiedlu znajduje się również sklep Żabka, punkty usługowe oraz całodobowa siłownia JustGym.

Bardzo dobra lokalizacja (2 km do granic Śródmieścia), dostępność szybkiego tramwaju, bliskość atrakcji turystycznych i centrum sprawia, że mieszkanie jest doskonałym wyborem dla osób, ceniących sobie aktywne korzystanie z atutów miasta. Jednocześnie jest też świetną inwestycją (mieszkania tego typu na tym osiedlu cieszą się bardzo dużym zainteresowaniem i są wynajmowane z powodzeniem na Booking i Airnb).

Sprzedaż prywatna, dzięki czemu zaoszczędzasz na prowizji dla pośrednika.

Nie współpracuję z agencjami (wyjątek stanowi zgłoszenie się z konkretnym klientem).

Gdybym nie mogła odebrać telefonu prośba o sms-a.

Anna"
https://adresowo.pl/o/mieszkanie-warszawa-powisle-al-3-maja-2-pokojowe-v4v3s7,,,5,"al. 3 Maja, Warszawa Powiśle, mazowieckie","Mieszkanie o powierzchni 60 m², usytuowane jest w urokliwej przedwojennej kamienicy przy Alei 3 Maja, w samym sercu prestiżowego Powiśla. Doskonała lokalizacja gwarantuje szybki dostęp do ścisłego centrum Warszawy – zaledwie kilka minut drogi dzieli Państwa od tętniącej życiem stolicy. Dodatkowym atutem są liczne linie komunikacyjne w pobliżu. W najbliższym sąsiedztwie znajdują się Bulwary Wiślane, a także liczne tereny zielone i usługi.

Nieruchomość położona jest na parterze budynku i oferuje 2 przestronne pokoje (wymiary 25m2 i 23m2) i oraz piwnicę. W drugim z pokoi znajduje się aneks kuchenny, który został przedzielony ścianą działową w celu wyodrębnienia kuchni. Aktualny stan mieszkania wymaga remontu, stanowi to jednak doskonałą szansę na stworzenie przestrzeni idealnie dostosowanej do potrzeb nowego właściciela. Przez swoje położenie mieszkanie idealne zarówno na potrzeby mieszkaniowe, jak i pod inwestycje lub usługi.

Dla mieszkania można założyć księgę wieczystą.

Sprzedaż bezpośrednio przez właściciela bez prowizji. Cena do negocjacji.

Agencjom dziękujemy!"
https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-ziebicka-3-pokojowe-l4x6h1,,,13,"ul. Ziębicka, Warszawa Bemowo, mazowieckie","Warszawa | Bemowo Górce | ul. Ziębicka 1 | 70 m² całkowite | 2 pokoje + oddzielna kuchnia | blisko METRO BEMOWO i Wola Park

Sprzedam bezpośrednio (BEZ prowizji!) przestronne, dwupokojowe mieszkanie o powierzchni użytkowej 53,06 m² na ostatnim piętrze budynku z 1998 roku. Brak windy. Tylko 7min pieszo do stacji metra. W pobliżu również linie autobusowe i tramwajowe.

Atuty:

Jedyne mieszkanie na piętrze! Brak sąsiadów zarówno u góry jak i po bokach. Cisza i pełna prywatność

Dwustronna ekspozycja i okno dachowe – naturalne światło o każdej porze dnia

Aż 70 m² całkowitej powierzchni (ze skosami), użytkowej 53,06 m²

Mieszkanie sprzedawane z PEŁNYM WYPOSAŻENIEM w cenie!!

Duży salon z oknem dachowym – świetny klimat i przestrzeń

Mieszkanie po odświeżeniu: wycyklinowany piękny parkiet, estetyczne wnętrza

Drewniane i plastikowe okna, w dobrym stanie

Łatwo dostępne miejsce postojowe od spółdzielni, tuż przy bloku, widoczne z okna

Czynsz – tylko 750 zł miesięcznie

Intymny widok z okna – inne bloki w komfortowej odległości

Mieszkanie składa się z:

dużego salonu z oknem dachowym
osobnej, dużej i widnej kuchni
sypialni z dużą szafą wnękową
łazienki z wanną
przestronnego przedpokoju z dużą szafą wnękową

Rozkład bardzo funkcjonalny – zdjęcie rzutu dostępne w ogłoszeniu.

Dodatkowo przed drzwiami wejściowymi znajduje się wnęka z możliwością dodatkowego zagospodarowania.

Lokalizacja:

7 min pieszo do METRA BEMOWO
blisko Wola Parku – sklepy, restauracje, kino, siłownie
Szybki dojazd do centrum (metro, tramwaje i autobusy)
Zielona okolica, blisko tereny spacerowe i wjazd na Kampinos
W pobliżu WAT – dobra opcja inwestycyjna pod wynajem dla studentów

Co jeszcze warto wiedzieć:

Stan prawny: spółdzielcze własnościowe

Budynek z 1998 roku, zadbany

Mieszkanie wolne od zaraz

Spółdzielnia aktywna - dużo inicjatyw, zamykane parkingi/wiaty śmietnikowe/zadbane tereny zielone"
https://adresowo.pl/o/mieszkanie-warszawa-targowek-ul-malborska-2-pokojowe-w0c7j3,,,15,"ul. Malborska, Warszawa Targówek, mazowieckie","Dwupokojowe mieszkanie zlokalizowane przy ul. Malborskiej 1.

Budynek z roku 2001.

Mieszkanie znajduje się na 10 - tym piętrze, co gwarantuje piękny widok na panoramę Warszawy. Dużym atutem jest lokalizacja mieszkania - OBOK WEJŚCIA DO METRA!!!

Udogodnienia: winda, ochrona całodobowa, garaż podziemny.

Mieszkanie o powierzchni 59,8m2 składa się z:

-pokoju dziennego

-sypialni (łóżko, duża szafa oraz pozostałe meble widoczne na zdjęciach)

-kuchni (piekarnik, lodówka, kuchenka elektryczna, zmywarka)

-łazienki (wanna, pralka)

-przedpokoju (duża szafa, komoda)

-loggi o powierzchni 6,7m2

Nieruchomość oferuje pełną własność wraz z udziałem w gruncie.

Miejsce w garażu podziemnym dodatkowo płatne przy zakupie mieszkania: 39.000 PLN

Dzięki bliskości metra, parku i pełnej infrastruktury, lokalizacja spełni oczekiwania nawet najbardziej wymagających mieszkańców. To świetna okazja na nowe otwarcie w komfortowej i nowoczesnej przestrzeni!

Zapraszam do kontaktu."
https://adresowo.pl/o/mieszkanie-warszawa-chrzanow-ul-szeligowska-3-pokojowe-m4s6q8,,,7,"ul. Szeligowska, Warszawa Chrzanów, mazowieckie",
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-grochowska-3-pokojowe-v2o2b0,,,9,"ul. Grochowska, Warszawa Praga-Południe, mazowieckie","Lokalizacja i budynek
Warszawa, Grochowska
Otoczenie: zielona, spokojna okolica, blisko Park Skaryszewski i Jezioro Kamionkowskie

Infrastruktura: szkoły, przedszkola, sklepy, Fabryka Czekolady Wedel
Komunikacja: tramwaj, autobus, metro Stadion, Dworzec Wschodni
Budynek: wybudowany w latach 60. z cegły, ocieplony
12 lokali na klatce
Parking i wjazd na osiedle zamykane na szlaban
Instalacje CO/CWU po wymianie
Pomieszczenie na wózki/rowery

Układ mieszkania
Powierzchnia: 3 pokoje (obecnie 4 po podziale ścianką karton-gipsu)
Salon: ok. 20 m? z balkonem francuskim i dużą szafą wnękową
2 sypialnie: po ok. 10 m? (z wyjściem na balkon)
Widna kuchnia
Oddzielna łazienka i WC
Balkon z widokiem na Park Skaryszewski i Jezioro Kamionkowskie
Mieszkanie dobrze doświetlone: okna na południowy wschód, północny wschód i północny zachód

Stan techniczny
Wymieniona instalacja elektryczna i grzewcza (piony i kaloryfery)
Budynek w dobrym stanie, ocieplony

Stan prawny
Własność z księgą wieczystą
Grunty pod budynkiem uregulowane
Możliwość zakupu na kredyt

Zapraszam do kontaktu i obejrzenia mieszkania!

Sobota i niedziela dyżur w biurze w godzinach 8:30 - 21:00. W razie jakichkolwiek pytań proszę dzwonić, wysłać SMS lub wysłać zapytanie na adres e-mail: , oddzwonimy. 
Treść ogłoszenia nie stanowi oferty w rozumieniu Kodeksu Cywilnego"
https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-grochowska-3-pokojowe-k4v3a9,,,3,"ul. Grochowska, Warszawa Praga-Południe, mazowieckie","3-pokojowe mieszkanie zlokalizowane na Pradze Południe przy ul. Grochowskiej

BUDYNEK/OSIEDLE

Mieszkanie znajduje się na 2 piętrze w 10 piętrowym budynku.

Rok budowy: 1968

NIERUCHOMOŚĆ

Mieszkanie o powierzchni 46m2 składa się z:

- przedpokoju, 
- 3 pokoi, 
- oddzielnej kuchni, 
- łazienki.

Powierzchnia dodatkowa:

- balkon,
- piwnica.

Czynsz administracyjny wynosi 1000zł.

Mieszkanie własnościowe.

Ekspozycja okien: północ/południe.

PARKING

- ogólnodostępny.

OKOLICA

Nieruchomość znajduje się przy ul. Grochowskiej, jednej z głównych i najbardziej rozpoznawalnych ulic Pragi Południe. To dynamicznie rozwijająca się część Warszawy, łącząca miejskie tempo życia z bogactwem zieleni i licznymi udogodnieniami.

Doskonała komunikacja to jedna z największych zalet tej lokalizacji ? w okolicy znajdują się przystanki tramwajowe i autobusowe, które zapewniają szybki dojazd do centrum miasta oraz innych dzielnic. W pobliżu jest także stacja metra Stadion Narodowy, co znacznie skraca czas podróży.

Okolica oferuje pełną infrastrukturę: liczne sklepy, restauracje, kawiarnie, a także szkoły, przedszkola i punkty usługowe. W bliskim sąsiedztwie znajdują się tereny zielone, takie jak Park Skaryszewski, który zachęca do aktywnego wypoczynku na świeżym powietrzu.

Bliskość ważnych arterii komunikacyjnych sprawia, że zarówno dojazd samochodem, jak i komunikacją miejską jest wygodny i szybki, co czyni tę lokalizację atrakcyjną zarówno do zamieszkania, jak i pod inwestycję.

Zapraszam na prezentację nieruchomości.

W razie zainteresowania prosimy o kontakt: 
,

Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego.

Podana ulica nieruchomości przy ogłoszeniu ma na celu wskazania przybliżonej lokalizacji z dużą dokładnością.

Bezpłatnie pomagamy znaleźć najkorzystniejszą na rynku ofertę kredytową.

Na życzenie w ramach prezentacji nieruchomości możliwość  przeprowadzenia przez firmę budowlaną oceny stanu mieszkania i wycenę remontu."
https://adresowo.pl/o/mieszkanie-warszawa-praga-polnoc-ul-wiosenna-3-pokojowe-y0c2z7,,,8,"ul. Wiosenna, Warszawa Praga-Północ, mazowieckie","POŚREDNIKOM Z GÓRY DZIĘKUJĘ ZA NIEDZWONIENIE

3-pokojowe mieszkanie na Pradze-Północ o powierzchni 47 m², położone w budynku na 10 piętrze z pięknym widokiem na panoramę miasta.

Wszystkie trzy pokoje są nieprzechodnie, świetne pod wynajem, również na pokoje. Idealne również dla rodziny z dzieckiem.

Mieszkanie jest obecnie po remoncie, zostało wyposażone w nowe sprzęty (kuchenka, piekarnik, lodówka, pralka) i w pełni umeblowane, gotowe do zamieszkania od zaraz.

Do mieszkania przynależy też piwnica o powierzchni 2,1 m2.

Budynek jest wyremontowany, po termomodernizacji. Ma odnowioną klatkę schodową z monitoringiem i prężnie działającą administrację, która bardzo dba o potrzeby mieszkańców.

Do dyspozycji mieszkańców jest prywatny parking (wyłącznie dla tego budynku). Dodatkowo jest dostępny strzeżony parking, więc nie ma problemu z miejscem dla samochodu.

Mieszkanie jest bardzo dobrze wyciszone dzięki grubym ścianom nośnym między lokalami (technologia budowy - żelbet, nie mylić z technologią wielkiej płyty), ma ustawny układ.

Dzięki dużej ilości okien oraz południowym położeniu mieszkanie jest bardzo słoneczne i przez cały dzień oświetlone naturalnym światłem.

Ogromną zaletą mieszkania jest loggia wychodząca na południową stronę z widokiem na przepiękną panoramę miasta.

Mieszkanie znajduje się niedaleko Centrum Konesera w spokojnej okolicy, w której znajdziemy infrastrukturę przyjazną dzieciom takich jak żłobek, przedszkole, place zabaw oraz szkoły.

Dzięki komunikacji z Dworca Wschodniego oraz Metra Dworzec Wileński dojadą Państwo szybko do dowolnego punktu w mieście jak i poza nie.

Do dyspozycji jest metro, tramwaje, autobusy i kolej.

Mieszkanie z pełnym prawem własności, można posiłkować się kredytem.

Zapraszam do kontaktu 

POŚREDNIKOM Z GÓRY DZIĘKUJĘ ZA NIEDZWONIENIE"
